seed,t,scheme,b,estimator,value
17000,680,average,8,C_frozen,0.0
17000,680,average,8,C_activity,1.0
17000,680,average,8,H_2x2,0.5648686595698464
17000,700,majority,1,C_frozen,0.0
17000,700,majority,1,C_activity,1.0
17000,700,majority,1,H_2x2,0.5515158731681988
17000,700,majority,2,C_frozen,0.0
17000,700,majority,2,C_activity,1.0
17000,700,majority,2,H_2x2,0.5058332020394462
17000,700,majority,4,C_frozen,0.0
17000,700,majority,4,C_activity,1.0
17000,700,majority,4,H_2x2,0.4888067415419788
17000,700,majority,8,C_frozen,0.0
17000,700,majority,8,C_activity,1.0
17000,700,majority,8,H_2x2,0.5067244395822075
17000,700,threshold_low,1,C_frozen,0.0
17000,700,threshold_low,1,C_activity,1.0
17000,700,threshold_low,1,H_2x2,0.5515158731681988
17000,700,threshold_low,2,C_frozen,0.0
17000,700,threshold_low,2,C_activity,1.0
17000,700,threshold_low,2,H_2x2,0.5058332020394462
17000,700,threshold_low,4,C_frozen,0.0
17000,700,threshold_low,4,C_activity,1.0
17000,700,threshold_low,4,H_2x2,0.4752123886782853
17000,700,threshold_low,8,C_frozen,0.0
17000,700,threshold_low,8,C_activity,1.0
17000,700,threshold_low,8,H_2x2,0.5223494395822068
17000,700,threshold_high,1,C_frozen,0.0
17000,700,threshold_high,1,C_activity,1.0
17000,700,threshold_high,1,H_2x2,0.5515158731681988
17000,700,threshold_high,2,C_frozen,0.0
17000,700,threshold_high,2,C_activity,1.0
17000,700,threshold_high,2,H_2x2,0.5521643840703366
17000,700,threshold_high,4,C_frozen,0.0
17000,700,threshold_high,4,C_activity,1.0
17000,700,threshold_high,4,H_2x2,0.5067607150337855
17000,700,threshold_high,8,C_frozen,0.0
17000,700,threshold_high,8,C_activity,1.0
17000,700,threshold_high,8,H_2x2,0.4834427114126766
17000,700,average,1,C_frozen,0.0
17000,700,average,1,C_activity,1.0
17000,700,average,1,H_2x2,0.5515158731681988
17000,700,average,2,C_frozen,0.0
17000,700,average,2,C_activity,1.0
17000,700,average,2,H_2x2,0.5058332020394462
17000,700,average,4,C_frozen,0.0
17000,700,average,4,C_activity,1.0
17000,700,average,4,H_2x2,0.4888067415419788
17000,700,average,8,C_frozen,0.0
17000,700,average,8,C_activity,1.0
17000,700,average,8,H_2x2,0.5067244395822075
17000,720,majority,1,C_frozen,0.0
17000,720,majority,1,C_activity,1.0
17000,720,majority,1,H_2x2,0.5448364120244563
17000,720,majority,2,C_frozen,0.0
17000,720,majority,2,C_activity,1.0
