seed,t,scheme,b,estimator,value
1000,670,majority,4,C_frozen,0.642578125
1000,670,majority,8,C_frozen,0.9921875
1000,680,majority,1,C_frozen,0.31988525390625
1000,680,majority,2,C_frozen,0.283935546875
1000,680,majority,4,C_frozen,0.6494140625
1000,680,majority,8,C_frozen,0.9921875
1000,690,majority,1,C_frozen,0.33551025390625
1000,690,majority,2,C_frozen,0.299560546875
1000,690,majority,4,C_frozen,0.65625
1000,690,majority,8,C_frozen,0.9921875
1000,700,majority,1,C_frozen,0.3516845703125
1000,700,majority,2,C_frozen,0.316162109375
1000,700,majority,4,C_frozen,0.671875
1000,700,majority,8,C_frozen,0.9921875
1000,710,majority,1,C_frozen,0.3743896484375
1000,710,majority,2,C_frozen,0.338623046875
1000,710,majority,4,C_frozen,0.69140625
1000,710,majority,8,C_frozen,0.9921875
1000,720,majority,1,C_frozen,0.3955078125
1000,720,majority,2,C_frozen,0.35986328125
1000,720,majority,4,C_frozen,0.6953125
1000,720,majority,8,C_frozen,0.9921875
1000,730,majority,1,C_frozen,0.409423828125
1000,730,majority,2,C_frozen,0.37353515625
1000,730,majority,4,C_frozen,0.7001953125
1000,730,majority,8,C_frozen,0.9921875
1000,740,majority,1,C_frozen,0.4256591796875
1000,740,majority,2,C_frozen,0.387939453125
1000,740,majority,4,C_frozen,0.7109375
1000,740,majority,8,C_frozen,0.9921875
1000,750,majority,1,C_frozen,0.44183349609375
1000,750,majority,2,C_frozen,0.406005859375
1000,750,majority,4,C_frozen,0.716796875
1000,750,majority,8,C_frozen,0.9921875
1000,760,majority,1,C_frozen,0.45635986328125
1000,760,majority,2,C_frozen,0.420654296875
1000,760,majority,4,C_frozen,0.7216796875
1000,760,majority,8,C_frozen,0.9921875
1000,770,majority,1,C_frozen,0.47027587890625
1000,770,majority,2,C_frozen,0.435791015625
1000,770,majority,4,C_frozen,0.7353515625
1000,770,majority,8,C_frozen,0.9921875
1000,780,majority,1,C_frozen,0.48291015625
1000,780,majority,2,C_frozen,0.448486328125
1000,780,majority,4,C_frozen,0.7421875
1000,780,majority,8,C_frozen,0.9921875
1000,790,majority,1,C_frozen,0.49493408203125
1000,790,majority,2,C_frozen,0.460205078125
1000,790,majority,4,C_frozen,0.7509765625
1000,790,majority,8,C_frozen,0.9921875
1000,800,majority,1,C_frozen,0.508544921875
1000,800,majority,2,C_frozen,0.4755859375
1000,800,majority,4,C_frozen,0.759765625
1000,800,majority,8,C_frozen,0.9921875
1000,810,majority,1,C_frozen,0.52130126953125
1000,810,majority,2,C_frozen,0.48828125
1000,810,majority,4,C_frozen,0.765625
1000,810,majority,8,C_frozen,0.9921875
1000,820,majority,1,C_frozen,0.53662109375
1000,820,majority,2,C_frozen,0.506103515625
1000,820,majority,4,C_frozen,0.775390625
1000,820,majority,8,C_frozen,0.9921875
1000,830,majority,1,C_frozen,0.55889892578125
1000,830,majority,2,C_frozen,0.5302734375
1000,830,majority,4,C_frozen,0.79296875
1000,830,majority,8,C_frozen,0.9921875
1000,840,majority,1,C_frozen,0.5789794921875
1000,840,majority,2,C_frozen,0.551025390625
1000,840,majority,4,C_frozen,0.8076171875
1000,840,majority,8,C_frozen,0.9921875
1000,850,majority,1,C_frozen,0.59625244140625
1000,850,majority,2,C_frozen,0.567626953125
1000,850,majority,4,C_frozen,0.8154296875
1000,850,majority,8,C_frozen,0.9921875
1000,860,majority,1,C_frozen,0.6112060546875
1000,860,majority,2,C_frozen,0.58349609375
1000,860,majority,4,C_frozen,0.8203125
1000,860,majority,8,C_frozen,0.9921875
1000,870,majority,1,C_frozen,0.62396240234375
1000,870,majority,2,C_frozen,0.60009765625
1000,870,majority,4,C_frozen,0.8291015625
1000,870,majority,8,C_frozen,0.9921875
1000,880,majority,1,C_frozen,0.63348388671875
1000,880,majority,2,C_frozen,0.60986328125
1000,880,majority,4,C_frozen,0.8330078125
1000,880,majority,8,C_frozen,0.9921875
1000,890,majority,1,C_frozen,0.64385986328125
1000,890,majority,2,C_frozen,0.619873046875
1000,890,majority,4,C_frozen,0.8388671875
