t,x,R,gamma,mu
98.4,9.305672265319723e-74,0.9999999999999997,2.19999999997335,-1.7399999999680202
98.5,7.819539553619574e-74,0.9999999999999997,2.199999999974008,-1.7399999999688098
98.60000000000001,6.570744927101236e-74,0.9999999999999997,2.19999999997465,-1.7399999999695799
98.7,5.5213850637840026e-74,0.9999999999999997,2.1999999999752755,-1.7399999999703308
98.80000000000001,4.639609870843662e-74,0.9999999999999997,2.199999999975886,-1.7399999999710636
98.9,3.898655772954886e-74,0.9999999999999997,2.1999999999764817,-1.7399999999717781
99.0,3.2760333862358828e-74,0.9999999999999997,2.199999999977062,-1.739999999972475
99.10000000000001,2.7528449221350626e-74,0.9999999999999997,2.1999999999776283,-1.7399999999731544
99.2,2.3132106031530668e-74,0.9999999999999997,2.1999999999781807,-1.739999999973817
99.30000000000001,1.9437866810126444e-74,0.9999999999999997,2.1999999999787194,-1.7399999999744635
99.4,1.6333604281995839e-74,0.9999999999999997,2.199999999979245,-1.7399999999750941
99.5,1.3725098100879554e-74,0.9999999999999997,2.1999999999797573,-1.7399999999757088
99.60000000000001,1.1533175080432263e-74,0.9999999999999997,2.199999999980257,-1.7399999999763083
99.7,9.691306135536607e-75,0.9999999999999997,2.1999999999807445,-1.7399999999768936
99.80000000000001,8.14358699644087e-75,0.9999999999999997,2.1999999999812196,-1.7399999999774638
99.9,6.843041406505426e-75,0.9999999999999997,2.1999999999816833,-1.7399999999780202
100.0,5.750195302341693e-75,0.9999999999999997,2.1999999999821354,-1.7399999999785625
100.10000000000001,4.831878699964795e-75,0.9999999999999997,2.1999999999825763,-1.7399999999790918
100.2,4.060218921897222e-75,0.9999999999999997,2.1999999999830067,-1.7399999999796083
100.30000000000001,3.4117946077271166e-75,0.9999999999999997,2.1999999999834263,-1.739999999980112
100.4,2.8669248307123445e-75,0.9999999999999997,2.1999999999838353,-1.7399999999806026
100.5,2.4090717437501747e-75,0.9999999999999997,2.1999999999842346,-1.7399999999810818
100.60000000000001,2.0243386238673044e-75,0.9999999999999997,2.1999999999846236,-1.7399999999815485
100.7,1.7010480799137826e-75,0.9999999999999997,2.1999999999850033,-1.7399999999820042
100.80000000000001,1.4293876212520015e-75,0.9999999999999997,2.1999999999853737,-1.7399999999824487
100.9,1.2011118297678702e-75,0.9999999999999997,2.1999999999857347,-1.7399999999828817
101.0,1.0092920955511173e-75,0.9999999999999997,2.199999999986087,-1.7399999999833045
101.10000000000001,8.48106320240634e-76,0.9999999999999997,2.19999999998643,-1.7399999999837166
101.2,7.126622051263753e-76,0.9999999999999997,2.199999999986765,-1.739999999984118
101.30000000000001,5.988487604613822e-76,0.9999999999999997,2.199999999987092,-1.7399999999845106
101.4,5.032115290055637e-76,0.9999999999999997,2.1999999999874107,-1.739999999984893
101.5,4.228477365954858e-76,0.9999999999999997,2.1999999999877216,-1.739999999985266
101.60000000000001,3.553181873580283e-76,0.9999999999999997,2.199999999988025,-1.7399999999856302
101.7,2.9857322941796293e-76,0.9999999999999997,2.1999999999883206,-1.739999999985985
101.80000000000001,2.5089054401609476e-76,0.9999999999999997,2.199999999988609,-1.739999999986331
101.9,2.1082286981788874e-76,0.9999999999999997,2.19999999998889,-1.739999999986668
102.0,1.7715407574467108e-76,0.9999999999999997,2.1999999999891644,-1.7399999999869975
102.10000000000001,1.488622490532319e-76,0.9999999999999997,2.1999999999894317,-1.7399999999873181
102.2,1.2508867831595642e-76,0.9999999999999997,2.199999999989693,-1.7399999999876317
102.30000000000001,1.0511178987519558e-76,0.9999999999999997,2.1999999999899473,-1.7399999999879372
102.4,8.832524669307006e-77,0.9999999999999997,2.1999999999901956,-1.7399999999882347
102.5,7.421954485461984e-77,0.9999999999999997,2.1999999999904376,-1.7399999999885252
102.60000000000001,6.23665491427262e-77,0.9999999999999997,2.199999999990674,-1.739999999988809
102.7,5.240649830972203e-77,0.9999999999999997,2.199999999990904,-1.7399999999890847
102.80000000000001,4.403708563065718e-77,0.9999999999999997,2.1999999999911286,-1.7399999999893547
102.9,3.7004283311980506e-77,0.9999999999999997,2.1999999999913475,-1.7399999999896172
103.0,3.109463225877077e-77,0.9999999999999997,2.199999999991561,-1.7399999999898734
103.10000000000001,2.6128763180102656e-77,0.9999999999999997,2.1999999999917694,-1.7399999999901234
103.2,2.195595238561796e-77,0.9999999999999997,2.199999999991973,-1.7399999999903677
103.30000000000001,1.8449547031242888e-77,0.9999999999999997,2.199999999992171,-1.7399999999906053
103.4,1.550312096144833e-77,0.9999999999999997,2.199999999992364,-1.739999999990837
103.5,1.3027244470462302e-77,0.9999999999999997,2.1999999999925524,-1.7399999999910631
103.60000000000001,1.0946769938466138e-77,0.9999999999999997,2.199999999992736,-1.7399999999912839
103.7,9.198550956605393e-78,0.9999999999999997,2.1999999999929156,-1.7399999999914988
103.80000000000001,7.729525711866766e-78,0.9999999999999997,2.1999999999930906,-1.7399999999917088
103.9,6.495106458860835e-78,0.9999999999999997,2.199999999993261,-1.7399999999919136
104.0,5.45782619587747e-78,0.9999999999999997,2.1999999999934277,-1.7399999999921134
104.10000000000001,4.58620146922583e-78,0.9999999999999997,2.1999999999935897,-1.739999999992308
104.2,3.853776789780531e-78,0.9999999999999997,2.199999999993748,-1.7399999999924975
104.30000000000001,3.2383216579357704e-78,0.9999999999999997,2.1999999999939024,-1.7399999999926832
104.4,2.7211558251283395e-78,0.9999999999999997,2.199999999994053,-1.739999999992864
104.5,2.286582312317237e-78,0.9999999999999997,2.1999999999942,-1.7399999999930402
104.60000000000001,1.9214109764387925e-78,0.9999999999999997,2.199999999994343,-1.7399999999932116
104.7,1.614558164161647e-78,0.9999999999999997,2.1999999999944824,-1.739999999993379
104.80000000000001,1.3567103016620168e-78,0.9999999999999997,2.1999999999946187,-1.7399999999935425
104.9,1.140041209721031e-78,0.9999999999999997,2.1999999999947515,-1.739999999993702
105.0,9.579745641129145e-79,0.9999999999999997,2.199999999994881,-1.7399999999938578
105.10000000000001,8.049842914993223e-79,0.9999999999999997,2.1999999999950077,-1.7399999999940097
105.2,6.764268424607961e-79,0.9999999999999997,2.1999999999951307,-1.739999999994157
105.30000000000001,5.684002508288215e-79,0.9999999999999997,2.199999999995251,-1.7399999999943014
105.4,4.7762570149777486e-79,0.9999999999999997,2.1999999999953683,-1.7399999999944422
105.5,4.0134801207176195e-79,0.9999999999999997,2.1999999999954825,-1.739999999994579
105.60000000000001,3.372520077726668e-79,0.9999999999999997,2.199999999995594,-1.739999999994713
105.7,2.8339225142681564e-79,0.9999999999999997,2.1999999999957027,-1.7399999999948437
105.80000000000001,2.3813399570001738e-79,0.9999999999999997,2.199999999995809,-1.7399999999949707
105.9,2.001035653675931e-79,0.9999999999999997,2.1999999999959123,-1.739999999995095
106.0,1.681466636257311e-79,0.9999999999999997,2.199999999996013,-1.7399999999952158
106.10000000000001,1.4129333696041826e-79,0.9999999999999997,2.1999999999961117,-1.7399999999953344
106.2,1.1872853519024599e-79,0.9999999999999997,2.1999999999962077,-1.7399999999954494
106.30000000000001,9.976737312369008e-80,0.9999999999999997,2.1999999999963014,-1.7399999999955618
106.4,8.383434297452032e-80,0.9999999999999997,2.199999999996393,-1.7399999999956715
106.5,7.044584659211158e-80,0.9999999999999997,2.1999999999964817,-1.739999999995778
106.60000000000001,5.919551732620544e-80,0.9999999999999997,2.1999999999965687,-1.7399999999958828
106.7,4.97418860164488e-80,0.9999999999999997,2.1999999999966535,-1.7399999999959845
106.80000000000001,4.1798016745738014e-80,0.9999999999999997,2.199999999996736,-1.7399999999960836
106.9,3.5122797782521764e-80,0.9999999999999997,2.1999999999968165,-1.73999999999618
107.0,2.9513623375388755e-80,0.9999999999999997,2.199999999996895,-1.7399999999962745
107.10000000000001,2.4800244278311735e-80,0.9999999999999997,2.199999999996972,-1.7399999999963665
107.2,2.0839600358145684e-80,0.9999999999999997,2.1999999999970465,-1.7399999999964562
107.30000000000001,1.7511478444065788e-80,0.9999999999999997,2.1999999999971194,-1.7399999999965436
107.4,1.4714863626313038e-80,0.9999999999999997,2.1999999999971904,-1.739999999996629
107.5,1.236487325913732e-80,0.9999999999999997,2.1999999999972597,-1.739999999996712
107.60000000000001,1.039018060902248e-80,0.9999999999999997,2.199999999997327,-1.7399999999967928
107.7,8.730849950955164e-81,0.9999999999999997,2.1999999999973934,-1.7399999999968723
107.80000000000001,7.336517403739797e-81,0.9999999999999997,2.1999999999974578,-1.7399999999969495
107.9,6.164862289207945e-81,0.9999999999999997,2.1999999999975204,-1.7399999999970246
108.0,5.180322618130039e-81,0.9999999999999997,2.1999999999975817,-1.7399999999970983
108.10000000000001,4.3530157153530335e-81,0.9999999999999997,2.199999999997641,-1.7399999999971698
108.2,3.6578312230581406e-81,0.9999999999999997,2.1999999999976994,-1.7399999999972395
108.30000000000001,3.0736689530407114e-81,0.9999999999999997,2.199999999997756,-1.7399999999973075
108.4,2.5827984553611407e-81,0.9999999999999997,2.1999999999978117,-1.739999999997374
108.5,2.1703208650419335e-81,0.9999999999999997,2.199999999997866,-1.7399999999974394
108.60000000000001,1.8237166928217471e-81,0.9999999999999997,2.1999999999979187,-1.7399999999975029
108.7,1.532465834544888e-81,0.9999999999999997,2.1999999999979702,-1.7399999999975646
108.80000000000001,1.2877282657394019e-81,0.9999999999999997,2.1999999999980204,-1.7399999999976246
108.9,1.0820757298492486e-81,0.9999999999999997,2.1999999999980693,-1.7399999999976832
109.0,9.092662763416661e-82,0.9999999999999997,2.199999999998117,-1.7399999999977405
109.10000000000001,7.640548054870585e-82,0.9999999999999997,2.1999999999981634,-1.7399999999977964
109.2,6.420338694806077e-82,0.9999999999999997,2.1999999999982087,-1.7399999999978506
109.30000000000001,5.394998979130454e-82,0.9999999999999997,2.199999999998253,-1.739999999997904
109.4,4.5334078727598376e-82,0.9999999999999997,2.199999999998296,-1.7399999999979558
109.5,3.809414426268016e-82,0.9999999999999997,2.1999999999983384,-1.7399999999980065
109.60000000000001,3.201044044206956e-82,0.9999999999999997,2.1999999999983793,-1.7399999999980553
109.7,2.6898315138138395e-82,0.9999999999999997,2.199999999998419,-1.7399999999981033
109.80000000000001,2.2602605502413517e-82,0.9999999999999997,2.1999999999984583,-1.7399999999981504
109.9,1.8992928474295837e-82,0.9999999999999997,2.1999999999984965,-1.739999999998196
110.0,1.5959723404064938e-82,0.9999999999999997,2.199999999998534,-1.739999999998241
110.10000000000001,1.3410926676156004e-82,0.9999999999999997,2.1999999999985698,-1.739999999998284
110.2,1.1269177401121091e-82,0.9999999999999997,2.199999999998605,-1.7399999999983262
110.30000000000001,9.469469363644182e-83,0.9999999999999997,2.1999999999986395,-1.7399999999983675
110.4,7.957177958710159e-83,0.9999999999999997,2.1999999999986732,-1.739999999998408
110.5,6.686402229640463e-83,0.9999999999999997,2.199999999998706,-1.7399999999984475
110.60000000000001,5.618571685656739e-83,0.9999999999999997,2.199999999998738,-1.739999999998486
110.7,4.721275613202372e-83,0.9999999999999997,2.199999999998769,-1.7399999999985234
110.80000000000001,3.967279348365899e-83,0.9999999999999997,2.1999999999987994,-1.7399999999985594
110.9,3.333697652379746e-83,0.9999999999999997,2.199999999998829,-1.7399999999985953
111.0,2.801300100548704e-83,0.9999999999999997,2.199999999998858,-1.73999999999863
111.10000000000001,2.3539274018243386e-83,0.9999999999999997,2.199999999998886,-1.7399999999986633
111.2,1.9780009332003115e-83,0.9999999999999997,2.1999999999989135,-1.7399999999986966
111.30000000000001,1.6621106023529178e-83,0.9999999999999997,2.19999999999894,-1.7399999999987286
111.4,1.3966685293642387e-83,0.9999999999999997,2.1999999999989663,-1.7399999999987596
111.5,1.173618036101227e-83,0.9999999999999997,2.1999999999989917,-1.7399999999987903
111.60000000000001,9.861891105179251e-84,0.9999999999999997,2.1999999999990165,-1.73999999999882
111.7,8.286929237514268e-84,0.9999999999999997,2.199999999999041,-1.7399999999988494
111.80000000000001,6.963491632097108e-84,0.9999999999999997,2.1999999999990645,-1.7399999999988778
111.9,5.851409408780151e-84,0.9999999999999997,2.1999999999990876,-1.7399999999989053
112.0,4.916928730314198e-84,0.9999999999999997,2.1999999999991102,-1.7399999999989324
112.10000000000001,4.131686308381071e-84,0.9999999999999997,2.199999999999132,-1.7399999999989586
112.2,3.4718485231679796e-84,0.9999999999999997,2.1999999999991533,-1.7399999999989844
112.30000000000001,2.917388027104772e-84,0.9999999999999997,2.199999999999174,-1.7399999999990092
112.4,2.451475876294288e-84,0.9999999999999997,2.1999999999991946,-1.7399999999990337
112.5,2.0599707396540317e-84,0.9999999999999997,2.1999999999992146,-1.7399999999990576
112.60000000000001,1.7309896822828693e-84,0.9999999999999997,2.199999999999234,-1.7399999999990812
112.7,1.4545474955013047e-84,0.9999999999999997,2.199999999999253,-1.7399999999991043
112.80000000000001,1.2222536265374314e-84,0.9999999999999997,2.1999999999992714,-1.739999999999126
112.9,1.0270575090908467e-84,0.9999999999999997,2.199999999999289,-1.7399999999991473
113.0,8.630345650666702e-85,0.9999999999999997,2.1999999999993065,-1.7399999999991682
113.10000000000001,7.252063822201532e-85,0.9999999999999997,2.1999999999993234,-1.7399999999991882
113.2,6.093896097570713e-85,0.9999999999999997,2.1999999999993403,-1.7399999999992086
113.30000000000001,5.1206898558035756e-85,0.9999999999999997,2.1999999999993567,-1.7399999999992282
113.4,4.302906413153744e-85,0.9999999999999997,2.1999999999993727,-1.7399999999992473
113.5,3.615724467158551e-85,0.9999999999999997,2.1999999999993882,-1.739999999999266
113.60000000000001,3.0382867223056765e-85,0.9999999999999997,2.1999999999994033,-1.7399999999992841
113.7,2.553066830945048e-85,0.9999999999999997,2.199999999999418,-1.7399999999993019
113.80000000000001,2.1453374348834746e-85,0.9999999999999997,2.199999999999432,-1.7399999999993188
113.9,1.8027231616998993e-85,0.9999999999999997,2.1999999999994464,-1.739999999999336
114.0,1.5148250083585526e-85,0.9999999999999997,2.19999999999946,-1.7399999999993525
114.10000000000001,1.2729047114392625e-85,0.9999999999999997,2.1999999999994735,-1.7399999999993685
114.2,1.069619524013532e-85,0.9999999999999997,2.1999999999994864,-1.739999999999384
114.30000000000001,8.987993491337814e-86,0.9999999999999997,2.199999999999499,-1.7399999999993987
114.4,7.552594655079312e-86,0.9999999999999997,2.1999999999995112,-1.7399999999994138
114.5,6.346431612228745e-86,0.9999999999999997,2.1999999999995232,-1.739999999999428
114.60000000000001,5.3328949914727445e-86,0.9999999999999997,2.1999999999995348,-1.7399999999994418
114.7,4.481222004389888e-86,0.9999999999999997,2.1999999999995463,-1.739999999999456
114.80000000000001,3.765562735575708e-86,0.9999999999999997,2.1999999999995574,-1.7399999999994693
114.9,3.1641955479255273e-86,0.9999999999999997,2.1999999999995685,-1.7399999999994826
115.0,2.6588677891143892e-86,0.9999999999999997,2.199999999999579,-1.739999999999495
115.10000000000001,2.2342417884460096e-86,0.9999999999999997,2.1999999999995894,-1.7399999999995075
115.2,1.8774293290081523e-86,0.9999999999999997,2.1999999999995996,-1.73999999999952
115.30000000000001,1.577600465467783e-86,0.9999999999999997,2.1999999999996094,-1.7399999999995315
115.4,1.325654814372699e-86,0.9999999999999997,2.199999999999619,-1.739999999999543
115.5,1.1139453399872242e-86,0.9999999999999997,2.1999999999996285,-1.7399999999995546
115.60000000000001,9.360462520301215e-87,0.9999999999999997,2.199999999999638,-1.7399999999995657
115.7,7.865579705640544e-87,0.9999999999999997,2.1999999999996467,-1.7399999999995763
115.80000000000001,6.60943238345379e-87,0.9999999999999997,2.1999999999996556,-1.739999999999587
115.9,5.553894063284441e-87,0.9999999999999997,2.199999999999664,-1.7399999999995972
116.0,4.666927124242331e-87,0.9999999999999997,2.1999999999996724,-1.739999999999607
116.10000000000001,3.921610411508006e-87,0.9999999999999997,2.1999999999996804,-1.7399999999996167
116.2,3.295322127436207e-87,0.9999999999999997,2.1999999999996884,-1.7399999999996265
116.30000000000001,2.7690532164297603e-87,0.9999999999999997,2.199999999999696,-1.7399999999996354
116.4,2.3268304034924515e-87,0.9999999999999997,2.1999999999997035,-1.7399999999996443
116.5,1.9552313745697835e-87,0.9999999999999997,2.1999999999997106,-1.7399999999996532
116.60000000000001,1.6429773834672363e-87,0.9999999999999997,2.1999999999997177,-1.7399999999996616
116.7,1.3805909201814015e-87,0.9999999999999997,2.199999999999725,-1.73999999999967
116.80000000000001,1.1601080502185358e-87,0.9999999999999997,2.1999999999997315,-1.739999999999678
116.9,9.748366938448464e-88,0.9999999999999997,2.199999999999738,-1.739999999999686
117.0,8.191535085782188e-88,0.9999999999999997,2.1999999999997444,-1.7399999999996936
117.10000000000001,6.883332099138268e-88,0.9999999999999997,2.1999999999997506,-1.7399999999997011
117.2,5.784051498389326e-88,0.9999999999999997,2.199999999999757,-1.7399999999997082
117.30000000000001,4.860328000185852e-88,0.9999999999999997,2.1999999999997626,-1.7399999999997153
117.4,4.084124817347975e-88,0.9999999999999997,2.1999999999997684,-1.7399999999997224
117.5,3.4318826883781917e-88,0.9999999999999997,2.199999999999774,-1.739999999999729
117.60000000000001,2.8838048085018704e-88,0.9999999999999997,2.1999999999997795,-1.7399999999997358
117.7,2.423255958515459e-88,0.9999999999999997,2.199999999999785,-1.739999999999742
117.80000000000001,2.0362575938456977e-88,0.9999999999999997,2.19999999999979,-1.7399999999997482
117.9,1.7110635688003886e-88,0.9999999999999997,2.1999999999997955,-1.7399999999997549
118.0,1.4378036184246035e-88,0.9999999999999997,2.1999999999998003,-1.7399999999997606
118.10000000000001,1.2081837769500477e-88,0.9999999999999997,2.1999999999998052,-1.7399999999997664
118.2,1.0152346399605525e-88,0.9999999999999997,2.19999999999981,-1.7399999999997722
118.30000000000001,8.530998295455893e-89,0.9999999999999997,2.1999999999998145,-1.7399999999997775
118.4,7.168582419518225e-89,0.9999999999999997,2.199999999999819,-1.7399999999997828
118.5,6.023746826065866e-89,0.9999999999999997,2.1999999999998234,-1.7399999999997882
118.60000000000001,5.061743549985883e-89,0.9999999999999997,2.199999999999828,-1.7399999999997935
118.7,4.253373939116399e-89,0.9999999999999997,2.1999999999998323,-1.7399999999997988
118.80000000000001,3.5741024189194644e-89,0.9999999999999997,2.1999999999998363,-1.7399999999998037
118.9,3.0033117905404974e-89,0.9999999999999997,2.1999999999998403,-1.7399999999998086
119.0,2.5236774591161514e-89,0.9999999999999997,2.1999999999998443,-1.7399999999998135
119.10000000000001,2.1206415989545825e-89,0.9999999999999997,2.1999999999998483,-1.7399999999998184
119.2,1.7819712954886235e-89,0.9999999999999997,2.199999999999852,-1.7399999999998224
119.30000000000001,1.4973872527591635e-89,0.9999999999999997,2.1999999999998554,-1.7399999999998268
119.4,1.2582517969857772e-89,0.9999999999999997,2.199999999999859,-1.7399999999998308
119.5,1.0573067065320977e-89,0.9999999999999997,2.1999999999998625,-1.7399999999998352
119.60000000000001,8.88452910900462e-90,0.9999999999999997,2.199999999999866,-1.7399999999998397
119.7,7.465653721960392e-90,0.9999999999999997,2.199999999999869,-1.7399999999998432
119.80000000000001,6.273375303563548e-90,0.9999999999999997,2.1999999999998723,-1.7399999999998468
119.9,5.2715059075934215e-90,0.9999999999999997,2.1999999999998754,-1.7399999999998508
120.0,4.429636868370861e-90,0.9999999999999997,2.1999999999998785,-1.7399999999998543
120.10000000000001,3.7222158391904763e-90,0.9999999999999997,2.1999999999998816,-1.7399999999998583
120.2,3.127771229386582e-90,0.9999999999999997,2.1999999999998847,-1.7399999999998619
120.30000000000001,2.6282605002041164e-90,0.9999999999999997,2.1999999999998874,-1.739999999999865
120.4,2.2085225389990997e-90,0.9999999999999997,2.19999999999989,-1.739999999999868
120.5,1.8558174902709324e-90,0.9999999999999997,2.1999999999998927,-1.7399999999998716
120.60000000000001,1.5594400765121216e-90,0.9999999999999997,2.1999999999998954,-1.7399999999998748
120.7,1.310394672418516e-90,0.9999999999999997,2.199999999999898,-1.7399999999998779
120.80000000000001,1.1011222703365492e-90,0.9999999999999997,2.1999999999999007,-1.739999999999881
120.9,9.252710498229769e-91,0.9999999999999997,2.199999999999903,-1.7399999999998836
121.0,7.775035876613824e-91,0.9999999999999997,2.199999999999905,-1.7399999999998863
121.10000000000001,6.533348567881553e-91,0.9999999999999997,2.1999999999999074,-1.739999999999889
121.2,5.489960970833475e-91,0.9999999999999997,2.1999999999999096,-1.7399999999998916
121.30000000000001,4.613204262427354e-91,0.9999999999999997,2.199999999999912,-1.7399999999998943
121.4,3.876467188007524e-91,0.9999999999999997,2.199999999999914,-1.739999999999897
121.5,3.257388358475184e-91,0.9999999999999997,2.1999999999999162,-1.7399999999998996
121.60000000000001,2.737177539063192e-91,0.9999999999999997,2.1999999999999185,-1.7399999999999023
121.7,2.3000453295225682e-91,0.9999999999999997,2.1999999999999202,-1.7399999999999045
121.80000000000001,1.9327239254159486e-91,0.9999999999999997,2.199999999999922,-1.7399999999999067
121.9,1.6240644147003017e-91,0.9999999999999997,2.199999999999924,-1.739999999999909
122.0,1.364698386774608e-91,0.9999999999999997,2.1999999999999256,-1.7399999999999107
122.10000000000001,1.1467535831753923e-91,0.9999999999999997,2.1999999999999273,-1.739999999999913
122.2,9.636149593710864e-92,0.9999999999999997,2.199999999999929,-1.7399999999999152
122.30000000000001,8.097239054205083e-92,0.9999999999999997,2.199999999999931,-1.7399999999999174
122.4,6.804095314557579e-92,0.9999999999999997,2.1999999999999327,-1.7399999999999196
122.5,5.717468971790077e-92,0.9999999999999997,2.1999999999999345,-1.7399999999999214
122.60000000000001,4.804378823653771e-92,0.9999999999999997,2.1999999999999362,-1.7399999999999236
122.7,4.0371108256222065e-92,0.9999999999999997,2.1999999999999376,-1.7399999999999254
122.80000000000001,3.392376916265117e-92,0.9999999999999997,2.199999999999939,-1.7399999999999267
122.9,2.8506081797332766e-92,0.9999999999999997,2.1999999999999402,-1.7399999999999285
123.0,2.3953608914744815e-92,0.9999999999999997,2.1999999999999416,-1.7399999999999303
123.10000000000001,2.012817419524239e-92,0.9999999999999997,2.199999999999943,-1.7399999999999316
123.2,1.6913668327641127e-92,0.9999999999999997,2.1999999999999442,-1.7399999999999334
123.30000000000001,1.4212524868006569e-92,0.9999999999999997,2.1999999999999456,-1.7399999999999347
123.4,1.1942758910176439e-92,0.9999999999999997,2.199999999999947,-1.7399999999999365
123.5,1.0035478685962979e-92,0.9999999999999997,2.199999999999948,-1.7399999999999383
123.60000000000001,8.432794567309015e-93,0.9999999999999997,2.1999999999999496,-1.7399999999999396
123.7,7.086062004586152e-93,0.9999999999999997,2.199999999999951,-1.7399999999999414
123.80000000000001,5.954405070828463e-93,0.9999999999999997,2.199999999999952,-1.7399999999999427
123.9,5.003475798625669e-93,0.9999999999999997,2.1999999999999535,-1.7399999999999445
124.0,4.204411653161106e-93,0.9999999999999997,2.199999999999955,-1.7399999999999463
124.10000000000001,3.53295949869336e-93,0.9999999999999997,2.1999999999999558,-1.7399999999999471
124.2,2.968739469177129e-93,0.9999999999999997,2.1999999999999567,-1.739999999999948
124.30000000000001,2.4946264000789364e-93,0.9999999999999997,2.1999999999999575,-1.7399999999999494
124.4,2.0962300466519953e-93,0.9999999999999997,2.1999999999999584,-1.7399999999999503
124.5,1.7614583122938099e-93,0.9999999999999997,2.1999999999999593,-1.7399999999999516
124.60000000000001,1.4801502301259857e-93,0.9999999999999997,2.19999999999996,-1.7399999999999525
124.7,1.243767558080351e-93,0.9999999999999997,2.199999999999961,-1.7399999999999534
124.80000000000001,1.0451356268082915e-93,0.9999999999999997,2.199999999999962,-1.7399999999999547
124.9,8.782255746482447e-94,0.9999999999999997,2.199999999999963,-1.7399999999999556
125.0,7.379713600632189e-94,0.9999999999999997,2.1999999999999638,-1.739999999999957
125.10000000000001,6.201159975233994e-94,0.9999999999999997,2.1999999999999647,-1.7399999999999578
125.2,5.210823497967434e-94,0.9999999999999997,2.1999999999999655,-1.7399999999999587
125.30000000000001,4.378645549447381e-94,0.9999999999999997,2.1999999999999664,-1.73999999999996
125.4,3.679367926235443e-94,0.9999999999999997,2.1999999999999673,-1.739999999999961
125.5,3.09176620572055e-94,0.9999999999999997,2.199999999999968,-1.7399999999999622
125.60000000000001,2.598005544016357e-94,0.9999999999999997,2.199999999999969,-1.7399999999999631
125.7,2.1830993541009656e-94,0.9999999999999997,2.19999999999997,-1.739999999999964
125.80000000000001,1.8344544340379768e-94,0.9999999999999997,2.199999999999971,-1.7399999999999654
125.9,1.5414887390443323e-94,0.9999999999999997,2.1999999999999718,-1.7399999999999662
126.0,1.2953101960510694e-94,0.9999999999999997,2.1999999999999726,-1.7399999999999676
126.10000000000001,1.088446812160336e-94,0.9999999999999997,2.199999999999973,-1.739999999999968
126.2,9.146198852705462e-95,0.9999999999999997,2.1999999999999735,-1.7399999999999685
126.30000000000001,7.68553433375374e-95,0.9999999999999997,2.199999999999974,-1.739999999999969
126.4,6.458140583487893e-95,0.9999999999999997,2.1999999999999744,-1.7399999999999693
126.5,5.426763837736012e-95,0.9999999999999997,2.199999999999975,-1.7399999999999702
126.60000000000001,4.5600998259245314e-95,0.9999999999999997,2.1999999999999753,-1.7399999999999707
126.7,3.8318436261770674e-95,0.9999999999999997,2.1999999999999758,-1.7399999999999711
126.80000000000001,3.2198912602745326e-95,0.9999999999999997,2.199999999999976,-1.7399999999999716
126.9,2.705668795345886e-95,0.9999999999999997,2.1999999999999766,-1.739999999999972
127.0,2.2735685892337523e-95,0.9999999999999997,2.199999999999977,-1.739999999999973
127.10000000000001,1.910475568496013e-95,0.9999999999999997,2.1999999999999775,-1.7399999999999733
127.2,1.605369160668372e-95,0.9999999999999997,2.199999999999978,-1.7399999999999738
127.30000000000001,1.3489887986654208e-95,0.9999999999999997,2.1999999999999784,-1.7399999999999742
127.4,1.1335528447345656e-95,0.9999999999999997,2.199999999999979,-1.7399999999999747
127.5,9.525224027634942e-96,0.9999999999999997,2.1999999999999793,-1.7399999999999756
127.60000000000001,8.004028501898335e-96,0.9999999999999997,2.1999999999999797,-1.739999999999976
127.7,6.7257706562422715e-96,0.9999999999999997,2.19999999999998,-1.7399999999999765
127.80000000000001,5.65165290324002e-96,0.9999999999999997,2.1999999999999806,-1.739999999999977
127.9,4.749073700432579e-96,0.9999999999999997,2.199999999999981,-1.7399999999999773
128.0,3.990638030727373e-96,0.9999999999999997,2.1999999999999815,-1.7399999999999782
128.1,3.353325910869116e-96,0.9999999999999997,2.199999999999982,-1.7399999999999787
128.20000000000002,2.8177936906135783e-96,0.9999999999999997,2.1999999999999824,-1.7399999999999791
128.3,2.3677869356885174e-96,0.9999999999999997,2.199999999999983,-1.7399999999999796
128.4,1.9896470744089198e-96,0.9999999999999997,2.1999999999999833,-1.73999999999998
128.5,1.6718968337211655e-96,0.9999999999999997,2.1999999999999837,-1.739999999999981
128.6,1.4048918818616421e-96,0.9999999999999997,2.199999999999984,-1.7399999999999813
128.70000000000002,1.1805281043135933e-96,0.9999999999999997,2.1999999999999846,-1.7399999999999818
128.8,9.919956283237293e-97,0.9999999999999997,2.199999999999985,-1.7399999999999822
128.9,8.335721301489556e-97,0.9999999999999997,2.1999999999999855,-1.7399999999999827
129.0,7.004491515100824e-97,0.9999999999999997,2.199999999999986,-1.7399999999999836
129.1,5.88586153622388e-97,0.9999999999999997,2.1999999999999864,-1.739999999999984
129.20000000000002,4.945878790617832e-97,0.9999999999999997,2.199999999999987,-1.7399999999999844
129.3,4.156012991630264e-97,0.9999999999999997,2.1999999999999873,-1.739999999999985
129.4,3.4922901910505344e-97,0.9999999999999997,2.1999999999999877,-1.7399999999999853
129.5,2.934565123609891e-97,0.9999999999999997,2.199999999999988,-1.7399999999999862
129.6,2.46590975938257e-97,0.9999999999999997,2.1999999999999886,-1.7399999999999867
129.70000000000002,2.0720995054756705e-97,0.9999999999999997,2.199999999999989,-1.7399999999999871
129.8,1.741181462239549e-97,0.9999999999999997,2.1999999999999895,-1.7399999999999876
