seed,group,matrix,perturb_type,scale_rel,perturb_seed_idx,t50,t90,auc,unrecovered,baseline_acc
152,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.94,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.942,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.933,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.942,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.93,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.941,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.94,0.0,0.937
152,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.926,0.0,0.937
152,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.537,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.541,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.537,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.554,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.558,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.56,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.552,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.546,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.538,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.565,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.557,1.0,0.537
152,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.558,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.56,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.537,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.537,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.546,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.538,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.562,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.558,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.555,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.563,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.543,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.538,1.0,0.537
152,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.567,1.0,0.537
153,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.914,1.0,0.9175
153,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.921,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.905,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.918,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.908,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.919,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.905,0.0,0.9175
153,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.919,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.918,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.909,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.91,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.91,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.92,0.0,0.9175
153,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.912,0.0,0.9175
153,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.528,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.524,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.534,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.524,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.535,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.528,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.531,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.527,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.529,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.518,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.522,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.523,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.529,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.523,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.526,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.53,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.524,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.525,1.0,0.5235
153,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.532,1.0,0.5235
154,grokked,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.883,1.0,0.897
154,grokked,embed.weight,gaussian_random,0.005,1,0.0,300.0,0.902,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.005,2,0.0,100.0,0.888,1.0,0.897
154,grokked,embed.weight,gaussian_random,0.01,0,0.0,100.0,0.902,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.01,1,0.0,200.0,0.902,1.0,0.897
154,grokked,embed.weight,gaussian_random,0.01,2,0.0,400.0,0.888,1.0,0.897
154,grokked,embed.weight,gaussian_random,0.02,0,0.0,200.0,0.902,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.02,1,0.0,200.0,0.901,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.02,2,0.0,100.0,0.883,1.0,0.897
154,grokked,embed.weight,gaussian_random,0.05,0,0.0,200.0,0.903,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.05,1,0.0,100.0,0.901,0.0,0.897
154,grokked,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.88,1.0,0.897
154,grokked,embed.weight,structured_rank1,0.005,0,0.0,300.0,0.903,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.005,1,0.0,400.0,0.89,1.0,0.897
154,grokked,embed.weight,structured_rank1,0.005,2,0.0,400.0,0.902,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.01,0,0.0,200.0,0.903,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.01,1,0.0,100.0,0.885,1.0,0.897
154,grokked,embed.weight,structured_rank1,0.01,2,0.0,100.0,0.903,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.02,0,0.0,200.0,0.892,1.0,0.897
154,grokked,embed.weight,structured_rank1,0.02,1,0.0,500.0,0.902,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.02,2,0.0,100.0,0.902,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.05,0,0.0,600.0,0.89,1.0,0.897
154,grokked,embed.weight,structured_rank1,0.05,1,0.0,500.0,0.901,0.0,0.897
154,grokked,embed.weight,structured_rank1,0.05,2,0.0,100.0,0.902,0.0,0.897
154,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.511,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.509,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.526,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.523,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.518,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.51,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.511,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.516,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.511,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.53,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.509,1.0,0.5135
154,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.525,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.515,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.518,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.508,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.512,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.515,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.511,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.525,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.515,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.516,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.51,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.522,1.0,0.5135
154,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.52,1.0,0.5135
155,grokked,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.871,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.875,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.866,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.874,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.87,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.87,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.873,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.862,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.871,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.872,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.861,1.0,0.8655
155,grokked,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.871,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.874,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.861,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.873,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.867,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.87,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.874,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.864,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.872,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.874,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.862,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.874,1.0,0.8655
155,grokked,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.864,1.0,0.8655
155,pregrok,embed.weight,gaussian_random,0.005,0,100.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.005,1,200.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.005,2,200.0,2000.0,0.506,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.01,0,400.0,2000.0,0.502,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.01,1,200.0,2000.0,0.499,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.01,2,300.0,2000.0,0.5,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.02,0,200.0,2000.0,0.503,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.02,1,300.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.02,2,200.0,2000.0,0.503,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.05,0,200.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.05,1,200.0,2000.0,0.502,1.0,0.4965
155,pregrok,embed.weight,gaussian_random,0.05,2,300.0,2000.0,0.501,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.005,0,200.0,2000.0,0.503,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.005,1,300.0,2000.0,0.503,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.005,2,200.0,2000.0,0.501,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.01,0,300.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.01,1,200.0,2000.0,0.506,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.01,2,200.0,2000.0,0.503,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.02,0,300.0,2000.0,0.501,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.02,1,200.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.02,2,300.0,2000.0,0.502,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.05,0,500.0,2000.0,0.5,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.05,1,200.0,2000.0,0.504,1.0,0.4965
155,pregrok,embed.weight,structured_rank1,0.05,2,400.0,2000.0,0.499,1.0,0.4965
156,grokked,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.862,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.87,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.874,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.856,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.862,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.875,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.85,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.875,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.871,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.859,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.874,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.853,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.874,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.862,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.874,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.855,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.873,1.0,0.866
156,grokked,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.874,1.0,0.866
156,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.511,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.515,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.516,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.506,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.518,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.52,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.506,1.0,0.5175
156,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.519,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.518,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.513,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.515,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.516,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.515,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.521,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.518,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.522,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.517,1.0,0.5175
156,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.506,1.0,0.5175
157,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.906,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.92,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.912,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.92,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.909,1.0,0.9135
157,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.918,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.92,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.916,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.905,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.92,0.0,0.9135
157,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.913,1.0,0.9135
157,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.92,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.912,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.911,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.918,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.91,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.914,1.0,0.9135
157,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.919,0.0,0.9135
157,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.919,0.0,0.9135
157,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.506,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.502,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.505,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.501,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.504,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.511,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.505,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.5,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.503,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.505,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.505,1.0,0.5035
157,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.504,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.504,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.508,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.505,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.506,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.504,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.507,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.502,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.506,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.498,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.504,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.506,1.0,0.5035
157,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.503,1.0,0.5035
158,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.902,1.0,0.906
158,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.907,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.913,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.908,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.91,0.0,0.906
158,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.907,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.905,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.91,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.908,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.912,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.903,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.911,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.908,0.0,0.906
158,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.912,0.0,0.906
158,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.511,1.0,0.504
158,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.508,1.0,0.504
