seed,label,baseline_transition_t,fit_transition_t,gate_pass,align_fail_families,order_fail_families,diverges_from_baseline,q_force,q_info,q_constraint,tau_force,tau_info,tau_constraint,p_force,p_info,p_constraint,n_s1,n_s2,n_s3,n_pt_candidates,tau_force_alt,tau_info_alt,tau_constraint_alt,p_force_alt,p_info_alt,p_constraint_alt,n_s1_alt,n_s2_alt,n_s3_alt,n_pt_candidates_alt,notes
seed_161,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.9713820778997615,0.005252964636204394,0.057612065354000846,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.3965529889799655,0.012484722017096939,0.01452615040350419,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_162,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.9313634637510404,0.005135658601610249,0.05490965121165428,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.588448921465897,0.012120146326229264,0.013303349508817591,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_163,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.936765886432113,0.006013179700352755,0.05609224299137938,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.4201641463558188,0.014267721255673216,0.011940830511495276,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_164,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.745053726815968,0.004546102164346033,0.05255332801226975,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.5513663175806869,0.010806611135211863,0.010303030303030314,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_165,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.0143112576915883,0.0051167958322851925,0.05087362059905412,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.3203281195368617,0.012094276444899688,0.010760440539852284,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_166,ESTIMATOR_UNSTABLE,2500,8000,False,alt,,True,0.99,0.99,0.99,4.306656682980247,0.005297847782955611,0.04984116551648593,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,0.8440696279052646,0.012490867078994494,0.011637646376624872,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_167,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.6478742971812608,0.004016611288503169,0.0516840171463564,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.5351952010852983,0.009511723596083765,0.012972675472675471,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_168,REGISTERED_TRANSITION,2500,5000,True,,,False,0.99,0.99,0.99,2.5433052503794897,0.0047778036615457875,0.05433941130931791,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,0.5108237876091153,0.011313027559462618,0.013948944746749126,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_169,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.828332623525057,0.005459934637196184,0.06338624338624341,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.4125751693500206,0.012807887036725862,0.012462363340686206,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_170,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.4267261862696614,0.005533997648751621,0.05491384058541193,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.4838052552833687,0.013156438660590464,0.011103833368812321,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_171,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,3.8295284567866474,0.005002790545228342,0.057747397905592524,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.7600756234838627,0.011900577146554348,0.013739978750120702,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_172,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.7947943508042954,0.005813122023383577,0.057062146892655374,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.6799805599730462,0.013777112305279005,0.011471138972563688,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_173,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.893398706568405,0.0043171991749736405,0.046759565384207225,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.5760126604756806,0.010224120443516949,0.01098039215686275,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_174,ESTIMATOR_UNSTABLE,2500,8500,False,alt,,True,0.99,0.99,0.99,3.3351350968368934,0.006001806157197143,0.05622502497502499,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,0.6656141488056164,0.014224182820026687,0.011503810397797548,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_175,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.7486814504954964,0.0050189499790724845,0.05812292345243633,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.36500894728427147,0.011944131885370357,0.012626963829009852,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_176,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,2.6068183520401362,0.004683930856397622,0.05514610389610389,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.5340555507689714,0.01097760285915772,0.011787293643674368,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,1,
seed_177,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.4763458397937939,0.00506629642638412,0.057652678536180973,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.39068068874379014,0.011982354539827877,0.012375859434682945,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_178,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,3.2444880089897197,0.0052896096784532665,0.05201235905461257,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.6502036170801149,0.012564391342694048,0.012400659769080807,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
seed_179,NO_TRANSITION,2500,,False,,,True,0.99,0.99,0.99,1.973372643289622,0.004382351225057257,0.06189604312887803,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,0.4314823116234038,0.010312592176099589,0.013549910438039436,0.011647254575707155,0.011647254575707155,0.011647254575707155,7,7,7,0,
