seed,t,scheme,b,estimator,value
13000,740,majority,1,H_2x2,0.5470260144911168
13000,740,majority,2,C_frozen,0.0
13000,740,majority,2,C_activity,1.0
13000,740,majority,2,H_2x2,0.4188339788458712
13000,740,majority,4,C_frozen,0.0
13000,740,majority,4,C_activity,1.0
13000,740,majority,4,H_2x2,0.4651457643467233
13000,740,majority,8,C_frozen,0.0
13000,740,majority,8,C_activity,1.0
13000,740,majority,8,H_2x2,0.33223555862929516
13000,740,threshold_low,1,C_frozen,0.0
13000,740,threshold_low,1,C_activity,1.0
13000,740,threshold_low,1,H_2x2,0.5470260144911168
13000,740,threshold_low,2,C_frozen,0.0
13000,740,threshold_low,2,C_activity,1.0
13000,740,threshold_low,2,H_2x2,0.4188339788458712
13000,740,threshold_low,4,C_frozen,0.0
13000,740,threshold_low,4,C_activity,1.0
13000,740,threshold_low,4,H_2x2,0.4124075748376438
13000,740,threshold_low,8,C_frozen,0.0
13000,740,threshold_low,8,C_activity,1.0
13000,740,threshold_low,8,H_2x2,0.25650518908588443
13000,740,threshold_high,1,C_frozen,0.0
13000,740,threshold_high,1,C_activity,1.0
13000,740,threshold_high,1,H_2x2,0.5470260144911168
13000,740,threshold_high,2,C_frozen,0.0
13000,740,threshold_high,2,C_activity,1.0
13000,740,threshold_high,2,H_2x2,0.5894787851001074
13000,740,threshold_high,4,C_frozen,0.0
13000,740,threshold_high,4,C_activity,1.0
13000,740,threshold_high,4,H_2x2,0.5047536227744417
13000,740,threshold_high,8,C_frozen,0.0
13000,740,threshold_high,8,C_activity,1.0
13000,740,threshold_high,8,H_2x2,0.45611507332540674
13000,740,average,1,C_frozen,0.0
13000,740,average,1,C_activity,1.0
13000,740,average,1,H_2x2,0.5470260144911168
13000,740,average,2,C_frozen,0.0
